region,category,parameter,mode,powertrain,year,unit,value,value_scaled
50,2,1,1,2,2022,3,2700.0,-0.061903805671992045
50,2,3,1,2,2022,3,15000.0,-0.06011086214661997
50,2,3,1,3,2022,3,910000.0,0.07035128868329922
50,2,1,1,3,2022,3,190000.0,-0.03460150304579778
50,1,1,0,2,2022,3,140.0,-0.0622769711536955
50,1,3,0,2,2022,3,220.0,-0.06226530973239227
50,1,3,0,3,2022,3,550.0,-0.06221720636951643
50,1,1,1,0,2022,3,800000.0,0.05431683439135384
50,1,1,0,0,2022,3,2400.0,-0.06194753600187917
50,1,3,0,0,2022,3,6100.0,-0.06140819526660464
50,1,3,1,0,2022,3,2100000.0,0.2438149305688901
50,1,1,1,2,2022,3,2700.0,-0.061903805671992045
50,1,3,1,2,2022,3,15000.0,-0.06011086214661997
50,1,1,1,3,2022,3,190000.0,-0.03460150304579778
50,1,3,1,3,2022,3,910000.0,0.07035128868329922
50,2,4,1,1,2022,5,1.29999995231628,-0.06229718914288693
50,2,2,1,1,2022,5,7.40000009536743,-0.06229629995949171
50,2,2,0,1,2022,5,2.70000004768372,-0.06229698506800022
50,2,4,0,1,2022,5,0.769999980926514,-0.06229726639979889
50,1,2,1,1,2022,5,7.40000009536743,-0.06229629995949171
50,1,4,1,1,2022,5,1.29999995231628,-0.06229718914288693
50,0,1,0,2,2022,3,140.0,-0.0622769711536955
50,1,2,0,1,2022,5,2.70000004768372,-0.06229698506800022
50,1,4,0,1,2022,5,0.769999980926514,-0.06229726639979889
50,2,0,2,4,2022,4,28000.0,-0.05821588118484461
50,2,0,2,5,2022,4,100000.0,-0.047720602011934905
50,1,5,0,1,2022,0,140.0,-0.0622769711536955
50,1,5,1,1,2022,0,7200.0,-0.06124785072368519
50,1,0,2,4,2022,4,28000.0,-0.05821588118484461
50,1,0,2,5,2022,4,100000.0,-0.047720602011934905
50,1,6,0,1,2022,1,0.00109999999404,-0.06229737848063162
50,1,6,1,1,2022,1,0.109999999403954,-0.06229736260652195
50,1,7,0,1,2022,2,62.0,-0.06228834103946615
50,1,7,1,1,2022,2,6200.0,-0.0613936184899756
50,0,0,2,4,2022,4,28000.0,-0.05821588118484461
50,0,0,2,5,2022,4,100000.0,-0.047720602011934905
50,0,2,0,1,2022,5,2.70000004768372,-0.06229698506800022
50,0,4,1,1,2022,5,1.29999995231628,-0.06229718914288693
50,0,4,0,1,2022,5,0.769999980926514,-0.06229726639979889
50,0,2,1,1,2022,5,7.40000009536743,-0.06229629995949171
50,0,2,1,1,2023,5,9.5,-0.0622959938471964
50,0,4,0,1,2023,5,0.920000016689301,-0.06229724453462874
50,0,4,1,1,2023,5,2.09999990463257,-0.06229707252868085
50,0,2,0,1,2023,5,0.769999980926514,-0.06229726639979889
50,0,0,2,4,2023,4,43000.0,-0.05602936469048842
50,0,0,2,5,2023,4,140000.0,-0.041889891360318406
50,1,6,0,1,2023,1,0.00109999999404,-0.06229737848063162
50,1,6,1,1,2023,1,0.170000001788139,-0.06229735386045563
50,1,7,0,1,2023,2,63.0,-0.06228819527169986
50,1,7,1,1,2023,2,9700.0,-0.06088343130795915
50,1,0,2,4,2023,4,43000.0,-0.05602936469048842
50,1,0,2,5,2023,4,140000.0,-0.041889891360318406
50,1,5,0,1,2023,0,290.0,-0.06225510598875194
50,1,5,1,1,2023,0,22000.0,-0.05909048778258708
50,2,0,2,4,2023,4,43000.0,-0.05602936469048842
50,2,0,2,5,2023,4,140000.0,-0.041889891360318406
50,1,4,0,1,2023,5,0.920000016689301,-0.06229724453462874
50,1,2,0,1,2023,5,0.769999980926514,-0.06229726639979889
50,1,4,1,1,2023,5,2.09999990463257,-0.06229707252868085
50,1,2,1,1,2023,5,9.5,-0.0622959938471964
50,2,4,0,1,2023,5,0.920000016689301,-0.06229724453462874
50,2,2,0,1,2023,5,0.769999980926514,-0.06229726639979889
50,2,2,1,1,2023,5,9.5,-0.0622959938471964
50,2,4,1,1,2023,5,2.09999990463257,-0.06229707252868085
50,1,3,1,3,2023,3,1300000.0,0.1272007175365601
50,1,1,1,3,2023,3,290000.0,-0.02002472641675653
50,1,3,1,2,2023,3,18000.0,-0.059673558847748734
50,1,1,1,2,2023,3,3000.0,-0.06186007534210492
50,1,3,1,0,2023,3,3500000.0,0.4478898033754676
50,1,3,0,0,2023,3,6900.0,-0.06129158105357231
50,1,1,0,0,2023,3,750.0,-0.062188052816258346
50,1,1,1,0,2023,3,1100000.0,0.0980471642784776
50,1,3,0,3,2023,3,550.0,-0.06221720636951643
50,1,3,0,2,2023,3,220.0,-0.06226530973239227
50,2,1,1,3,2023,3,290000.0,-0.02002472641675653
50,2,3,1,3,2023,3,1300000.0,0.1272007175365601
50,2,3,1,2,2023,3,18000.0,-0.059673558847748734
50,2,1,1,2,2023,3,3000.0,-0.06186007534210492
50,2,3,1,0,2023,3,3500000.0,0.4478898033754676
50,2,1,1,0,2023,3,1100000.0,0.0980471642784776
50,2,3,0,3,2023,3,550.0,-0.06221720636951643
50,2,3,0,2,2023,3,220.0,-0.06226530973239227
50,2,1,0,0,2023,3,750.0,-0.062188052816258346
50,2,3,0,0,2023,3,6900.0,-0.06129158105357231
50,0,5,0,1,2023,0,290.0,-0.06225510598875194
50,0,5,1,1,2023,0,22000.0,-0.05909048778258708
50,2,5,0,1,2023,0,290.0,-0.06225510598875194
50,2,5,1,1,2023,0,22000.0,-0.05909048778258708
50,0,3,0,3,2023,3,550.0,-0.06221720636951643
50,0,3,1,0,2023,3,3500000.0,0.4478898033754676
50,0,1,1,0,2023,3,1100000.0,0.0980471642784776
50,0,3,1,3,2023,3,1300000.0,0.1272007175365601
50,0,1,1,2,2023,3,3000.0,-0.06186007534210492
50,0,3,1,2,2023,3,18000.0,-0.059673558847748734
50,0,1,1,3,2023,3,290000.0,-0.02002472641675653
50,0,7,0,1,2023,2,63.0,-0.06228819527169986
50,0,7,1,1,2023,2,9700.0,-0.06088343130795915
50,2,6,0,1,2023,1,0.00109999999404,-0.06229737848063162
50,2,6,1,1,2023,1,0.170000001788139,-0.06229735386045563
50,2,7,0,1,2023,2,63.0,-0.06228819527169986
50,2,7,1,1,2023,2,9700.0,-0.06088343130795915
50,0,6,0,1,2023,1,0.00109999999404,-0.06229737848063162
50,0,6,1,1,2023,1,0.170000001788139,-0.06229735386045563
50,0,1,0,0,2023,3,750.0,-0.062188052816258346
50,0,3,0,0,2023,3,6900.0,-0.06129158105357231
50,0,3,0,2,2023,3,220.0,-0.06226530973239227
50,2,6,0,1,2025,1,0.006599999964237,-0.0622973776789089
50,2,6,3,1,2025,1,0.007799999788404,-0.06229737750398761
50,2,6,4,1,2025,1,0.010999999940395,-0.062297377037530736
50,2,6,1,1,2025,1,0.349999994039536,-0.06229732762225883
50,2,7,0,1,2025,2,380.0,-0.0622419868897858
50,2,7,3,1,2025,2,450.0,-0.06223178314614547
50,2,7,4,1,2025,2,620.0,-0.0622070026258761
50,2,7,1,1,2025,2,20000.0,-0.059382023315167905
50,2,0,2,4,2025,4,100000.0,-0.047720602011934905
50,2,0,2,5,2025,4,280000.0,-0.021482404079660657
50,2,5,0,1,2025,0,1800.0,-0.062034996661653415
50,2,5,3,1,2025,0,2000.0,-0.06200584310839533
50,2,5,4,1,2025,0,1500.0,-0.06207872699154054
50,2,5,1,1,2025,0,52000.0,-0.05471745479387471
50,2,4,1,1,2025,5,4.0,-0.062296795569910995
50,2,2,3,1,2025,5,2.0,-0.06229708710544358
50,2,4,3,1,2025,5,0.170000001788139,-0.06229735386045563
50,2,2,4,1,2025,5,8.0,-0.062296212498845836
50,2,2,1,1,2025,5,20.0,-0.06229446328565035
50,2,4,4,1,2025,5,2.0,-0.06229708710544358
50,2,2,0,1,2025,5,11.0,-0.062295775195546965
50,2,4,0,1,2025,5,4.0,-0.062296795569910995
50,1,2,1,1,2025,5,20.0,-0.06229446328565035
50,1,4,3,1,2025,5,0.449999988079071,-0.06229731304548306
50,1,2,4,1,2025,5,8.0,-0.062296212498845836
50,1,4,1,1,2025,5,4.0,-0.062296795569910995
50,1,4,4,1,2025,5,2.0,-0.06229708710544358
50,1,2,0,1,2025,5,11.0,-0.062295775195546965
50,1,4,0,1,2025,5,4.0,-0.062296795569910995
50,1,2,3,1,2025,5,6.0,-0.06229650403437841
50,1,0,2,4,2025,4,100000.0,-0.047720602011934905
50,1,0,2,5,2025,4,280000.0,-0.021482404079660657
50,1,5,0,1,2025,0,1800.0,-0.062034996661653415
50,1,5,3,1,2025,0,4400.0,-0.061656000469298346
50,1,5,4,1,2025,0,1600.0,-0.0620641502149115
50,1,1,0,0,2025,3,13000.0,-0.060402397679200796
50,1,1,0,2,2025,3,840.0,-0.06217493371729221
50,1,1,0,3,2025,3,2100.0,-0.06199126633176629
50,1,1,3,0,2025,3,50000.0,-0.05500899032645553
50,1,1,3,2,2025,3,3800.0,-0.06174346112907259
50,1,1,3,3,2025,3,8100.0,-0.06111665973402382
50,1,1,4,0,2025,3,110000.0,-0.04626292434903078
50,1,5,1,1,2025,0,51000.0,-0.05486322256016512
50,1,1,4,2,2025,3,9100.0,-0.06097089196773341
50,1,1,4,3,2025,3,11000.0,-0.06069393321178162
50,1,1,1,0,2025,3,2600000.0,0.3166988137140963
50,1,1,1,2,2025,3,3800.0,-0.06174346112907259
50,1,1,1,3,2025,3,470000.0,0.006213471515517717
50,1,3,0,0,2025,3,26000.0,-0.05850741671742543
50,1,3,0,2,2025,3,1400.0,-0.06209330376816958
50,1,3,0,3,2025,3,3800.0,-0.06174346112907259
50,1,3,3,0,2025,3,56000.0,-0.054134383728713056
50,1,3,3,2,2025,3,5000.0,-0.06156853980952409
50,1,3,3,3,2025,3,8100.0,-0.06111665973402382
50,1,3,4,0,2025,3,150000.0,-0.04043221369741428
50,1,3,4,2,2025,3,9400.0,-0.06092716163784628
50,1,3,4,3,2025,3,11000.0,-0.06069393321178162
50,1,3,1,0,2025,3,7600000.0,1.0455376451661589
50,1,3,1,2,2025,3,25000.0,-0.05865318448371584
50,1,3,1,3,2025,3,2100000.0,0.2438149305688901
50,1,6,0,1,2025,1,0.006599999964237,-0.0622973776789089
50,1,6,3,1,2025,1,0.01799999922514,-0.06229737601715648
50,1,6,4,1,2025,1,0.010999999940395,-0.062297377037530736
50,1,6,1,1,2025,1,0.349999994039536,-0.06229732762225883
50,1,7,0,1,2025,2,380.0,-0.0622419868897858
50,1,7,3,1,2025,2,1000.0,-0.06215161087468574
50,1,7,4,1,2025,2,640.0,-0.062204087270550296
50,1,7,1,1,2025,2,20000.0,-0.059382023315167905
50,2,1,0,0,2025,3,13000.0,-0.060402397679200796
50,2,1,0,2,2025,3,840.0,-0.06217493371729221
50,2,1,0,3,2025,3,2200.0,-0.06197668955513725
50,2,1,3,0,2025,3,18000.0,-0.059673558847748734
50,2,1,3,2,2025,3,2300.0,-0.06196211277850821
50,2,1,3,3,2025,3,240.0,-0.06226239437706646
50,2,1,4,0,2025,3,110000.0,-0.04626292434903078
50,2,1,4,2,2025,3,9000.0,-0.06098546874436245
50,2,1,4,3,2025,3,4300.0,-0.06167057724592739
50,2,1,1,0,2025,3,2500000.0,0.3021220370850551
50,2,1,1,2,2025,3,3800.0,-0.06174346112907259
50,2,1,1,3,2025,3,560000.0,0.01933257048165484
50,2,3,0,0,2025,3,26000.0,-0.05850741671742543
50,2,3,0,2,2025,3,1400.0,-0.06209330376816958
50,2,3,0,3,2025,3,3900.0,-0.06172888435244355
50,2,3,3,0,2025,3,24000.0,-0.05879895225000626
50,2,3,3,2,2025,3,3300.0,-0.0618163450122178
50,2,3,3,3,2025,3,250.0,-0.06226093669940355
50,2,3,4,0,2025,3,150000.0,-0.04043221369741428
50,2,3,4,2,2025,3,9300.0,-0.060941738414475324
50,2,3,4,3,2025,3,4600.0,-0.06162684691604026
50,2,3,1,0,2025,3,7500000.0,1.0309608685371177
50,2,3,1,2,2025,3,22000.0,-0.05909048778258708
50,2,3,1,3,2025,3,2200000.0,0.25839170719793136
50,2,1,0,0,2030,3,46000.0,-0.05559206139161718
50,2,1,0,2,2030,3,3100.0,-0.06184549856547588
50,2,1,0,3,2030,3,5000.0,-0.06156853980952409
50,2,1,3,0,2030,3,160000.0,-0.038974536034510156
50,2,1,3,2,2030,3,14000.0,-0.060256629912910385
50,2,1,3,3,2030,3,6700.0,-0.06132073460683039
50,2,1,4,0,2030,3,460000.0,0.004755793852613592
50,2,1,4,2,2030,3,23000.0,-0.05894472001629667
50,2,1,4,3,2030,3,17000.0,-0.059819326614039145
50,2,1,1,0,2030,3,7200000.0,0.9872305386499939
50,1,6,0,1,2030,1,0.041000001132488,-0.06229737266449757
50,1,6,3,1,2030,1,0.200000002980232,-0.062297349487422465
50,1,6,4,1,2030,1,0.094999998807907,-0.06229736479303853
50,1,6,1,1,2030,1,1.20000004768372,-0.062297203719649655
50,1,7,0,1,2030,2,2400.0,-0.06194753600187917
50,1,7,3,1,2030,2,12000.0,-0.06054816544549121
50,1,7,4,1,2030,2,5500.0,-0.06149565592637889
50,1,7,1,1,2030,2,71000.0,-0.05194786723435687
50,1,1,0,0,2030,3,54000.0,-0.054425919261293886
50,1,1,0,2,2030,3,3400.0,-0.06180176823558876
50,1,1,0,3,2030,3,5900.0,-0.06143734881986272
50,1,1,3,0,2030,3,260000.0,-0.024397759405468906
50,1,1,3,2,2030,3,22000.0,-0.05909048778258708
50,1,1,3,3,2030,3,17000.0,-0.059819326614039145
50,1,1,4,0,2030,3,460000.0,0.004755793852613592
50,1,1,4,2,2030,3,29000.0,-0.0580701134185542
50,1,1,4,3,2030,3,37000.0,-0.056903971288230895
50,1,1,1,0,2030,3,7400000.0,1.0163840919080764
50,1,1,1,2,2030,3,8600.0,-0.06104377585087861
50,1,1,1,3,2030,3,1400000.0,0.14177749416560134
50,1,3,0,0,2030,3,160000.0,-0.038974536034510156
50,1,3,0,2,2030,3,11000.0,-0.06069393321178162
50,1,3,0,3,2030,3,20000.0,-0.059382023315167905
50,1,3,3,0,2030,3,810000.0,0.055774512054257964
50,1,3,3,2,2030,3,78000.0,-0.050927492870323984
50,1,3,3,3,2030,3,73000.0,-0.05165633170177605
50,1,3,4,0,2030,3,1500000.0,0.1563542707946426
50,1,3,4,2,2030,3,97000.0,-0.048157905310806146
50,1,3,4,3,2030,3,130000.0,-0.04334756902322253
50,1,3,1,0,2030,3,35000000.0,5.039574441523461
50,1,3,1,2,2030,3,56000.0,-0.054134383728713056
50,1,3,1,3,2030,3,7200000.0,0.9872305386499939
50,1,5,0,1,2030,0,11000.0,-0.06069393321178162
50,1,5,3,1,2030,0,52000.0,-0.05471745479387471
50,1,5,4,1,2030,0,16000.0,-0.059965094380329556
50,1,5,1,1,2030,0,240000.0,-0.027313114731277156
50,2,0,2,5,2030,4,640000.0,0.03099399178488784
50,1,0,2,4,2030,4,270000.0,-0.02294008174256478
50,1,0,2,5,2030,4,630000.0,0.029536314121983716
50,1,2,3,1,2030,5,34.0,-0.062292422536922284
50,1,4,0,1,2030,5,21.0,-0.06229431751788406
50,1,2,0,1,2030,5,37.0,-0.06229198523362341
50,1,4,4,1,2030,5,15.0,-0.0622951921244818
50,1,4,1,1,2030,5,17.0,-0.06229490058894922
50,1,2,4,1,2030,5,44.0,-0.062290964859259376
50,1,4,3,1,2030,5,5.0,-0.06229664980214471
50,1,2,1,1,2030,5,55.0,-0.06228936141383019
50,2,4,0,1,2030,5,20.0,-0.06229446328565035
50,2,2,0,1,2030,5,35.0,-0.062292276769155996
50,2,4,4,1,2030,5,15.0,-0.0622951921244818
50,2,2,1,1,2030,5,55.0,-0.06228936141383019
50,2,2,4,1,2030,5,44.0,-0.062290964859259376
50,2,4,3,1,2030,5,3.0,-0.062296941337677283
50,2,2,3,1,2030,5,20.0,-0.06229446328565035
50,2,4,1,1,2030,5,17.0,-0.06229490058894922
50,2,5,0,1,2030,0,9200.0,-0.060956315191104365
50,2,5,3,1,2030,0,30000.0,-0.05792434565226378
50,2,5,4,1,2030,0,14000.0,-0.060256629912910385
50,2,5,1,1,2030,0,230000.0,-0.02877079239418128
50,2,0,2,4,2030,4,280000.0,-0.021482404079660657
50,2,7,0,1,2030,2,2100.0,-0.06199126633176629
50,2,7,3,1,2030,2,6800.0,-0.06130615783020135
50,2,7,4,1,2030,2,5500.0,-0.06149565592637889
50,2,7,1,1,2030,2,79000.0,-0.05078172510403357
50,2,6,0,1,2030,1,0.035999998450279,-0.0622973733933368
50,2,6,3,1,2030,1,0.119999997317791,-0.06229736114884459
50,2,6,4,1,2030,1,0.094999998807907,-0.06229736479303853
50,2,6,1,1,2030,1,1.39999997615814,-0.062297174566106825
50,2,1,1,2,2030,3,8700.0,-0.06102919907424957
50,2,1,1,3,2030,3,1600000.0,0.17093104742368384
50,2,3,0,0,2030,3,140000.0,-0.041889891360318406
50,2,3,0,2,2030,3,9900.0,-0.06085427775470107
50,2,3,0,3,2030,3,18000.0,-0.059673558847748734
50,2,3,3,0,2030,3,490000.0,0.009128826841325967
50,2,3,3,2,2030,3,52000.0,-0.05471745479387471
50,2,3,3,3,2030,3,23000.0,-0.05894472001629667
50,2,3,4,0,2030,3,1500000.0,0.1563542707946426
50,2,3,4,2,2030,3,87000.0,-0.04961558297371027
50,2,3,4,3,2030,3,55000.0,-0.05428015149500347
50,2,3,1,0,2030,3,34000000.0,4.893806675233049
50,2,3,1,2,2030,3,54000.0,-0.054425919261293886
50,2,3,1,3,2030,3,8300000.0,1.1475750815694477
50,2,1,0,0,2035,3,97000.0,-0.048157905310806146
50,2,1,0,2,2035,3,6000.0,-0.06142277204323368
50,2,1,0,3,2035,3,1700.0,-0.062049573438282456
50,2,1,3,0,2035,3,420000.0,-0.0010749167990029079
50,2,1,3,2,2035,3,28000.0,-0.05821588118484461
50,2,1,3,3,2035,3,12000.0,-0.06054816544549121
50,2,1,4,0,2035,3,780000.0,0.05140147906554559
50,2,1,4,2,2035,3,41000.0,-0.056320900223069244
50,2,1,4,3,2035,3,36000.0,-0.057049739054521306
50,2,1,1,0,2035,3,9300000.0,1.29334284785986
50,2,1,1,2,2035,3,21000.0,-0.059236255548877494
50,2,1,1,3,2035,3,1900000.0,0.2146613773108076
50,2,3,0,0,2035,3,370000.0,-0.008363305113523532
50,2,3,0,2,2035,3,23000.0,-0.05894472001629667
50,2,3,0,3,2035,3,20000.0,-0.059382023315167905
50,2,3,3,0,2035,3,2200000.0,0.25839170719793136
50,2,3,3,2,2035,3,160000.0,-0.038974536034510156
50,2,3,3,3,2035,3,73000.0,-0.05165633170177605
50,2,3,4,0,2035,3,4500000.0,0.59365756966588
50,2,3,4,2,2035,3,230000.0,-0.02877079239418128
50,2,3,4,3,2035,3,180000.0,-0.036059180708701906
50,2,3,1,0,2035,3,74000000.0,10.724517326849549
50,2,3,1,2,2035,3,120000.0,-0.044805246686126655
50,2,3,1,3,2035,3,17000000.0,2.415754648296036
50,2,6,0,1,2035,1,0.086999997496605,-0.06229736595918085
50,2,6,3,1,2035,1,0.490000009536743,-0.06229730721476928
50,2,6,4,1,2035,1,0.239999994635582,-0.06229734365671303
50,2,6,1,1,2035,1,2.5,-0.062297014221560434
50,2,7,0,1,2035,2,5000.0,-0.06156853980952409
50,2,7,3,1,2035,2,28000.0,-0.05821588118484461
50,2,7,4,1,2035,2,14000.0,-0.060256629912910385
50,2,7,1,1,2035,2,140000.0,-0.041889891360318406
50,2,5,0,1,2035,0,21000.0,-0.059236255548877494
50,2,5,3,1,2035,0,130000.0,-0.04334756902322253
50,2,5,4,1,2035,0,40000.0,-0.056466667989359655
50,2,5,1,1,2035,0,460000.0,0.004755793852613592
50,2,4,1,1,2035,5,36.0,-0.0622921310013897
50,2,2,3,1,2035,5,48.0,-0.06229038178819422
50,2,4,3,1,2035,5,13.0,-0.06229548366001438
50,2,2,4,1,2035,5,72.0,-0.06228688336180325
50,2,2,1,1,2035,5,71.0,-0.062287029129569536
50,2,4,4,1,2035,5,44.0,-0.062290964859259376
50,2,2,0,1,2035,5,60.0,-0.06228863257499873
50,2,4,0,1,2035,5,45.0,-0.06229081909149309
50,1,2,1,1,2035,5,71.0,-0.062287029129569536
50,1,4,3,1,2035,5,18.0,-0.06229475482118293
50,1,2,4,1,2035,5,78.0,-0.062286008755205506
50,1,4,1,1,2035,5,36.0,-0.0622921310013897
50,1,4,4,1,2035,5,44.0,-0.062290964859259376
50,1,2,0,1,2035,5,74.0,-0.062286591826270665
50,1,4,0,1,2035,5,52.0,-0.06228979871712906
50,1,2,3,1,2035,5,69.0,-0.06228732066510212
50,1,0,2,4,2035,4,530000.0,0.014959537492942467
50,1,0,2,5,2035,4,1200000.0,0.11262394090751884
50,2,0,2,4,2035,4,520000.0,0.013501859830038342
50,2,0,2,5,2035,4,1200000.0,0.11262394090751884
50,1,5,0,1,2035,0,27000.0,-0.05836164895113502
50,1,5,3,1,2035,0,170000.0,-0.03751685837160603
50,1,5,4,1,2035,0,44000.0,-0.05588359692419801
50,1,5,1,1,2035,0,480000.0,0.007671149178421842
50,1,1,0,0,2035,3,130000.0,-0.04334756902322253
50,1,1,0,2,2035,3,7500.0,-0.061204120393798064
50,1,1,0,3,2035,3,7700.0,-0.06117496684053998
50,1,1,3,0,2035,3,590000.0,0.023705603470367216
50,1,1,3,2,2035,3,67000.0,-0.05253093829951852
50,1,1,3,3,2035,3,14000.0,-0.060256629912910385
50,1,1,4,0,2035,3,920000.0,0.07180896634620335
50,1,1,4,2,2035,3,60000.0,-0.053551312663551405
50,1,1,1,0,2035,3,9500000.0,1.3224964011179425
50,1,1,1,2,2035,3,21000.0,-0.059236255548877494
50,1,1,1,3,2035,3,1600000.0,0.17093104742368384
50,1,3,0,0,2035,3,460000.0,0.004755793852613592
50,1,3,0,2,2035,3,27000.0,-0.05836164895113502
50,1,3,0,3,2035,3,37000.0,-0.056903971288230895
50,1,3,3,0,2035,3,3100000.0,0.3895826968593026
50,1,3,3,2,2035,3,290000.0,-0.02002472641675653
50,1,3,3,3,2035,3,150000.0,-0.04043221369741428
50,1,3,4,0,2035,3,4700000.0,0.6228111229239627
50,1,3,4,2,2035,3,300000.0,-0.018567048753852407
50,1,3,4,3,2035,3,260000.0,-0.024397759405468906
50,1,3,1,0,2035,3,76000000.0,11.016052859430374
50,1,3,1,2,2035,3,130000.0,-0.04334756902322253
50,1,3,1,3,2035,3,14000000.0,1.9784513494247988
50,1,6,0,1,2035,1,0.100000001490116,-0.06229736406419931
50,1,6,3,1,2035,1,0.639999985694885,-0.062297285349607816
50,1,6,4,1,2035,1,0.25,-0.062297342199034586
50,1,6,1,1,2035,1,2.0,-0.06229708710544358
50,1,7,0,1,2035,2,6000.0,-0.06142277204323368
50,1,7,3,1,2035,2,37000.0,-0.056903971288230895
50,1,7,4,1,2035,2,14000.0,-0.060256629912910385
50,1,7,1,1,2035,2,120000.0,-0.044805246686126655
53,0,2,1,1,2010,5,0.010999999940395,-0.062297377037530736
53,0,4,1,1,2010,5,0.002300000051036,-0.06229737830571029
53,0,2,3,1,2010,5,0.000730000028852,-0.062297378534565684
53,0,4,3,1,2010,5,0.001900000032038,-0.0622973783640174
53,0,1,4,0,2010,3,1700.0,-0.062049573438282456
53,0,3,4,0,2010,3,7100.0,-0.06126242750031423
53,0,1,4,2,2010,3,2.0,-0.06229708710544358
53,0,3,4,2,2010,3,6.0,-0.06229650403437841
53,0,3,4,3,2010,3,210.0,-0.06226676741005517
53,0,3,1,2,2010,3,45.0,-0.06229081909149309
53,0,1,1,2,2010,3,29.0,-0.06229315137575374
53,0,1,1,0,2010,3,7000.0,-0.06127700427694327
53,0,3,1,0,2010,3,20000.0,-0.059382023315167905
53,0,0,2,4,2010,4,310.0,-0.06225219063342613
53,0,5,0,1,2010,0,400.0,-0.06223907153445999
53,0,5,3,1,2010,0,1000.0,-0.06215161087468574
53,0,5,4,1,2010,0,84.0,-0.062285134148607764
53,0,5,1,1,2010,0,440.0,-0.06223324082380838
53,0,6,0,1,2010,1,0.000339999998687,-0.06229737859141511
53,0,6,3,1,2010,1,1.80000006366754e-05,-0.06229737863835234
53,0,6,4,1,2010,1,0.000169999999343,-0.06229737861619564
53,0,6,1,1,2010,1,0.000380000012228,-0.06229737858558441
53,0,7,0,1,2010,2,20.0,-0.06229446328565035
53,0,7,3,1,2010,2,1.0,-0.062297232873209867
53,0,7,4,1,2010,2,10.0,-0.06229592096331325
53,0,7,1,1,2010,2,22.0,-0.06229417175011777
53,0,2,0,1,2010,5,0.052000001072884,-0.062297371061052154
53,0,4,0,1,2010,5,0.0489999987185,-0.0622973714983558
53,0,0,2,5,2010,4,3700.0,-0.061758037905701633
53,0,1,3,0,2010,3,37.0,-0.06229198523362341
53,0,3,3,0,2010,3,1100.0,-0.0621370340980567
53,0,1,1,3,2010,3,450.0,-0.06223178314614547
53,0,3,1,3,2010,3,400.0,-0.06223907153445999
53,0,4,4,1,2010,5,0.006200000178069,-0.062297377737215984
53,0,2,4,1,2010,5,0.018999999389052,-0.062297375871388685
53,0,1,0,0,2010,3,1100.0,-0.0621370340980567
53,0,3,0,2,2010,3,6.0,-0.06229650403437841
53,0,3,0,0,2010,3,8500.0,-0.06105835262750765
53,0,3,0,0,2011,3,11000.0,-0.06069393321178162
53,0,1,0,0,2011,3,680.0,-0.062198256559898676
53,0,2,4,1,2011,5,0.041000001132488,-0.06229737266449757
53,0,4,4,1,2011,5,0.008799999952316,-0.06229737735821982
53,0,3,1,3,2011,3,9500.0,-0.06091258486121724
53,0,1,1,3,2011,3,9000.0,-0.06098546874436245
53,0,3,3,0,2011,3,1300.0,-0.06210788054479862
53,0,1,3,0,2011,3,200.0,-0.06226822508771807
53,0,0,2,5,2011,4,10000.0,-0.06083970097807203
53,0,4,0,1,2011,5,0.061999998986721,-0.06229736960337479
53,0,2,0,1,2011,5,0.048000000417233,-0.062297371644123314
53,0,6,0,1,2011,1,0.000410000007832,-0.06229737858121138
53,0,6,3,1,2011,1,5.99999984842725e-05,-0.062297378632230095
53,0,6,4,1,2011,1,0.000319999991916,-0.062297378594330474
53,0,6,1,1,2011,1,0.001399999950081,-0.06229737843690129
53,0,7,0,1,2011,2,24.0,-0.062293880214585186
53,0,7,3,1,2011,2,3.5,-0.06229686845379414
53,0,7,4,1,2011,2,18.0,-0.06229475482118293
53,0,7,1,1,2011,2,81.0,-0.062285571451906635
53,0,5,0,1,2011,0,320.0,-0.06225073295576323
53,0,5,3,1,2011,0,170.0,-0.06227259812070679
53,0,5,4,1,2011,0,85.0,-0.06228498838084147
53,0,5,1,1,2011,0,1600.0,-0.0620641502149115
53,0,0,2,4,2011,4,830.0,-0.062176391394955115
53,0,3,1,0,2011,3,58000.0,-0.053842848196132234
53,0,1,1,0,2011,3,40000.0,-0.056466667989359655
53,0,1,1,2,2011,3,38.0,-0.06229183946585712
53,0,3,1,2,2011,3,83.0,-0.06228527991637405
53,0,3,4,3,2011,3,260.0,-0.06225947902174065
53,0,3,4,2,2011,3,6.0,-0.06229650403437841
53,0,3,4,0,2011,3,10000.0,-0.06083970097807203
53,0,1,4,0,2011,3,3700.0,-0.061758037905701633
53,0,3,0,3,2011,3,160.0,-0.06227405579836969
53,0,1,0,3,2011,3,160.0,-0.06227405579836969
53,0,4,3,1,2011,5,0.002199999988079,-0.062297378320287075
53,0,2,3,1,2011,5,0.003000000026077,-0.06229737820367286
53,0,4,1,1,2011,5,0.007499999832362,-0.062297377547717935
53,0,2,1,1,2011,5,0.068000003695488,-0.06229736872876751
53,0,2,1,1,2012,5,0.159999996423721,-0.06229735531813407
53,0,4,1,1,2012,5,0.019999999552965,-0.0622973757256209
53,0,2,3,1,2012,5,0.000490000005811,-0.06229737856954995
53,0,4,3,1,2012,5,0.002600000007078,-0.062297378261979966
53,0,1,0,3,2012,3,510.0,-0.06222303708016805
